date,state,county,city,college,cases,stateRestrictionsMasksRequired,cumulativeCases,openStatus,closingStatus,latitude,longitude
2020-11-05,Alabama,Madison,Huntsville,Alabama A&M University,41,yes,199158,,,,
2020-11-05,Alabama,Montgomery,Montgomery,Alabama State University,,yes,199158,,,,
2020-11-05,Alabama,Limestone,Athens,Athens State University,23,yes,199158,,,,
2020-11-05,Alabama,Lee,Auburn,Auburn University,2047,yes,199158,Completely Open,Thanksgiving,47.307522,-122.22575
2020-11-05,Alabama,Montgomery,Montgomery,Auburn University at Montgomery,80,yes,199158,,,,
2020-11-05,Alabama,Walker,Jasper,Bevill State Community College,4,yes,199158,,,,
2020-11-05,Alabama,Jefferson,Birmingham,Birmingham-Southern College,196,yes,199158,,,,
2020-11-05,Alabama,Limestone,Tanner,Calhoun Community College,36,yes,199158,,,,
2020-11-05,Alabama,Tallapoosa,Alexander City,Central Alabama Community College,24,yes,199158,,,,
2020-11-05,Alabama,Coffee,Enterprise,Enterprise State Community College,32,yes,199158,,,,
2020-11-05,Alabama,Etowah,Gadsden,Gadsden State Community College,45,yes,199158,,,,
2020-11-05,Alabama,Montgomery,Montgomery,Huntingdon College,,yes,199158,,,,
2020-11-05,Alabama,Calhoun,Jacksonville,Jacksonville State University,219,yes,199158,,,,
2020-11-05,Alabama,Covington,Andalusia,Lurleen B. Wallace Community College,16,yes,199158,,,,
2020-11-05,Alabama,Perry,Marion,Marion Military Institute,5,yes,199158,,,,
2020-11-05,Alabama,Jefferson,Fairfield,Miles College,,yes,199158,,,,
2020-11-05,Alabama,Jefferson,Birmingham,Samford University,379,yes,199158,,,,
2020-11-05,Alabama,Marshall,Boaz,Snead State Community College,13,yes,199158,,,,
2020-11-05,Alabama,Randolph,Wadley,Southern Union State Community College,59,yes,199158,,,,
2020-11-05,Alabama,Mobile,Mobile,Spring Hill College,113,yes,199158,,,,
2020-11-05,Alabama,Pike,Troy,Troy University,628,yes,199158,,,,
2020-11-05,Alabama,Houston,Dothan,Troy University Dothan,12,yes,199158,,,,
2020-11-05,Alabama,Montgomery,Montgomery,Troy University Montgomery,16,yes,199158,,,,
2020-11-05,Alabama,Russell,Phenix,Troy University-Phenix City Campus,8,yes,199158,,,,
2020-11-05,Alabama,Macon,Tuskeegee,Tuskegee University,69,yes,199158,,,,
2020-11-05,Alabama,Tuscaloosa,Tuscaloosa,University of Alabama,3037,yes,199158,,,,
2020-11-05,Alabama,Jefferson,Birmingham,University of Alabama at Birmingham,1779,yes,199158,,,,
2020-11-05,Alabama,Madison,Huntsville,University of Alabama in Huntsville,119,yes,199158,,,,
2020-11-05,Alabama,Shelby,Montevallo,University of Montevallo,110,yes,199158,,,,
2020-11-05,Alabama,Lauderdale,Florence,University of North Alabama,370,yes,199158,,,,
2020-11-05,Alabama,Mobile,Mobile,University of South Alabama,378,yes,199158,,,,
2020-11-05,Alabama,Sumter,Livingston,University of West Alabama,,yes,199158,,,,
2020-11-05,Alaska,North Slope Borough,Utqiagvik,Ilisagvik College,,no,18174,,,,
2020-11-05,Alaska,Anchorage Municipality,Anchorage,University of Alaska Anchorage,10,no,18174,,,,
2020-11-05,Alaska,Fairbanks North Star Borough,Fairbanks,University of Alaska Fairbanks,94,no,18174,,,,
2020-11-05,Alaska,Juneau City and Borough,Juneau,University of Alaska Southeast,1,no,18174,,,,
2020-11-05,Arizona,Maricopa,Tempe,Arizona State University,2518,no,252768,,,,
2020-11-05,Arizona,Yuma,Yuma,Arizona Western College,41,no,252768,,,,
2020-11-05,Arizona,Apache,Tsaile,Dine College,7,no,252768,,,,
2020-11-05,Arizona,Yavapai,Prescott,Embry-Riddle Aeronautical University at Prescott,37,no,252768,,,,
2020-11-05,Arizona,Maricopa,Phoenix,Grand Canyon University,230,no,252768,,,,
2020-11-05,Arizona,Maricopa,Glendale,Midwestern University at Glendale,72,no,252768,,,,
2020-11-05,Arizona,Mohave,Kingman,Mohave Community College,,no,252768,,,,
2020-11-05,Arizona,Coconino,Flagstaff,Northern Arizona University,268,no,252768,,,,
2020-11-05,Arizona,Pima,Tucson,University of Arizona,2517,no,252768,Completely Open,Thanksgiving,32.221878,-110.971225
2020-11-05,Arkansas,Mississippi,Blytheville,Arkansas Northeastern College,28,yes,117360,,,,
2020-11-05,Arkansas,Craighead,Jonesboro,Arkansas State University,692,yes,117360,,,,
2020-11-05,Arkansas,Pope,Russellville,Arkansas Tech University,340,yes,117360,,,,
2020-11-05,Arkansas,Randolph,Pocahontas,Black River Technical College,56,yes,117360,,,,
2020-11-05,Arkansas,White,Searcy,Harding University,300,yes,117360,,,,
2020-11-05,Arkansas,Clark,Arkadelphia,Henderson State University,116,yes,117360,,,,
2020-11-05,Arkansas,Faulkner,Conway,Hendrix College,17,yes,117360,,,,
2020-11-05,Arkansas,Benton,Siloam Springs,John Brown University,36,yes,117360,,,,
2020-11-05,Arkansas,Independence,Batesville,Lyon College,12,yes,117360,,,,
2020-11-05,Arkansas,Garland,Hot Springs,National Park College,36,yes,117360,,,,
2020-11-05,Arkansas,Benton,Bentonville,NorthWest Arkansas Community College,16,yes,117360,,,,
2020-11-05,Arkansas,Clark,Arkadelphia,Ouachita Baptist University,147,yes,117360,,,,
2020-11-05,Arkansas,Columbia,Magnolia,Southern Arkansas University,144,yes,117360,,,,
2020-11-05,Arkansas,Washington,Fayetteville,University of Arkansas,2262,yes,117360,,,,
2020-11-05,Arkansas,Polk,Mena,University of Arkansas Community College Rich Mountain,19,yes,117360,,,,
2020-11-05,Arkansas,Miller,Texarkana,University of Arkansas Community College at Hope - Texarkana,16,yes,117360,,,,
2020-11-05,Arkansas,Conway,Morrilton,University of Arkansas Community College-Morrilton,34,yes,117360,,,,
2020-11-05,Arkansas,Sebastian,Fort Smith,University of Arkansas at Fort Smith,104,yes,117360,,,,
2020-11-05,Arkansas,Pulaski,Little Rock,University of Arkansas at Little Rock,149,yes,117360,,,,
2020-11-05,Arkansas,Drew,Monticello,University of Arkansas at Monticello,40,yes,117360,,,,
2020-11-05,Arkansas,Jefferson,Pine Bluff,University of Arkansas at Pine Bluff,172,yes,117360,,,,
2020-11-05,Arkansas,Pulaski,Little Rock,University of Arkansas for Medical Sciences,69,yes,117360,,,,
2020-11-05,Arkansas,Conway,Conway,University of Central Arkansas,379,yes,117360,,,,
2020-11-05,Arkansas,Johnson,Clarksville,University of the Ozarks,52,yes,117360,,,,
2020-11-05,California,San Francisco,San Francisco,Academy of Art University,,yes,944576,,,,
2020-11-05,California,Los Angeles,Lancaster,Antelope Valley College,14,yes,944576,,,,
2020-11-05,California,Los Angeles,Azusa,Azusa Pacific University,8,yes,944576,,,,
2020-11-05,California,Kern,Bakersfield,Bakersfield College,0,yes,944576,,,,
2020-11-05,California,Los Angeles,La Mirada,Biola University,6,yes,944576,,,,
2020-11-05,California,Riverside,Riverside,California Baptist University,9,yes,944576,,,,
2020-11-05,California,Los Angeles,Pasadena,California Institute of Technology,29,yes,944576,Completely Closed,Fully Remote,34.14955,-118.141452
2020-11-05,California,Ventura,Thousand Oaks,California Lutheran University,7,yes,944576,,,,
2020-11-05,California,San Luis Obispo,San Luis Obispo,"California Polytechnic State University, San Luis Obispo",271,yes,944576,,,,
2020-11-05,California,Los Angeles,Pomona,"California State Polytechnic University, Pomona",16,yes,944576,,,,
2020-11-05,California,Solano,Vallejo,California State University Maritime Academy,3,yes,944576,,,,
2020-11-05,California,Kern,Bakersfield,"California State University, Bakersfield",5,yes,944576,,,,
2020-11-05,California,Ventura,Camarillo,"California State University, Channel Islands",9,yes,944576,,,,
2020-11-05,California,Butte,Chico,"California State University, Chico",204,yes,944576,,,,
2020-11-05,California,Los Angeles,Carson,"California State University, Dominguez Hills",9,yes,944576,,,,
2020-11-05,California,Alameda,Hayward,"California State University, East Bay",22,yes,944576,,,,
2020-11-05,California,Orange,Fullerton,"California State University, Fullerton",10,yes,944576,,,,
2020-11-05,California,Los Angeles,Long Beach,"California State University, Long Beach",32,yes,944576,,,,
2020-11-05,California,Los Angeles,Los Angeles,"California State University, Los Angeles",88,yes,944576,,,,
2020-11-05,California,Monterey,Marina,"California State University, Monterey Bay",5,yes,944576,,,,
2020-11-05,California,Los Angeles,Los Angeles,"California State University, Northridge",39,yes,944576,,,,
2020-11-05,California,Sacramento,Sacramento,"California State University, Sacramento",43,yes,944576,,,,
2020-11-05,California,San Bernardino,San Bernardino,"California State University, San Bernardino",30,yes,944576,,,,
2020-11-05,California,San Diego,San Marcos,"California State University, San Marcos",27,yes,944576,,,,
2020-11-05,California,Stanislaus,Turlock,"California State University, Stanislaus",15,yes,944576,,,,
2020-11-05,California,Orange,Orange,Chapman University,37,yes,944576,,,,
2020-11-05,California,Los Angeles,Claremont,Claremont McKenna College,,yes,944576,,,,
2020-11-05,California,Orange,Irvine,Concordia University Irvine,10,yes,944576,,,,
2020-11-05,California,Orange,Cypress,Cypress College,9,yes,944576,,,,
2020-11-05,California,Marin,San Rafael,Dominican University of California,4,yes,944576,,,,
2020-11-05,California,Plumas,Quincy,Feather River College,7,yes,944576,,,,
2020-11-05,California,Santa Clara,Los Altos,Foothill College,0,yes,944576,,,,
2020-11-05,California,Fresno,Fresno,Fresno Pacific University,,yes,944576,,,,
2020-11-05,California,Fresno,Fresno,Fresno State University,30,yes,944576,,,,
2020-11-05,California,Los Angeles,Claremont,Harvey Mudd College,5,yes,944576,,,,
2020-11-05,California,Alameda,Oakland,Holy Names University,2,yes,944576,,,,
2020-11-05,California,Humboldt,Arcata,Humboldt State University,12,yes,944576,,,,
2020-11-05,California,Los Angeles,Los Angeles,Los Angeles Community College District,175,yes,944576,,,,
2020-11-05,California,Los Angeles,Los Angeles,Loyola Marymount University,21,yes,944576,Completely Open,Thanksgiving,34.052238,-118.243344
2020-11-05,California,San Mateo,Atherton,Menlo College,3,yes,944576,,,,
2020-11-05,California,Alameda,Oakland,Mills College,3,yes,944576,,,,
2020-11-05,California,San Diego,Oceanside,MiraCosta College,9,yes,944576,,,,
2020-11-05,California,Stanislaus,Modesto,Modesto Junior College,,yes,944576,,,,
2020-11-05,California,Monterey,Monterey,Naval Postgraduate School,,yes,944576,,,,
2020-11-05,California,San Mateo,Belmont,Notre Dame de Namur University,0,yes,944576,,,,
2020-11-05,California,Los Angeles,Los Angeles,Occidental College,5,yes,944576,,,,
2020-11-05,California,Los Angeles,Malibu,Pepperdine University,26,yes,944576,Completely Closed,Fully Remote,34.035796,-118.691535
2020-11-05,California,Los Angeles,Claremont,Pitzer College,1,yes,944576,,,,
2020-11-05,California,San Diego,San Diego,Point Loma Nazarene University,46,yes,944576,,,,
2020-11-05,California,Los Angeles,Claremont,Pomona College,1,yes,944576,,,,
2020-11-05,California,Los Angeles,Whittier,Rio Hondo College,19,yes,944576,,,,
2020-11-05,California,Contra Costa,Moraga,Saint Mary's College of California,9,yes,944576,,,,
2020-11-05,California,San Diego,San Diego,San Diego City College,5,yes,944576,,,,
2020-11-05,California,San Diego,San Diego,San Diego Mesa College,2,yes,944576,,,,
2020-11-05,California,San Diego,San Diego,San Diego Miramar College,2,yes,944576,,,,
2020-11-05,California,San Diego,San Diego,San Diego State University System,1301,yes,944576,,,,
2020-11-05,California,San Francisco,San Francisco,San Francisco State University,7,yes,944576,,,,
2020-11-05,California,Santa Clara,San Jose,San Jose State University,54,yes,944576,,,,
2020-11-05,California,Orange,Santa Ana,Santa Ana College,9,yes,944576,,,,
2020-11-05,California,Santa Clara,Santa Clara,Santa Clara University,36,yes,944576,Completely Closed,Fully Remote,37.352395,-121.953076
2020-11-05,California,Los Angeles,Santa Monica,Santa Monica College,5,yes,944576,,,,
2020-11-05,California,Los Angeles,Claremont,Scripps College,4,yes,944576,,,,
2020-11-05,California,Shasta,Redding,Shasta College,5,yes,944576,,,,
2020-11-05,California,San Mateo,San Bruno,Skyline College,0,yes,944576,,,,
2020-11-05,California,Solano,Fairfield,Solano Community College,0,yes,944576,,,,
2020-11-05,California,Sonoma,Ronhert Park,Sonoma State University,4,yes,944576,,,,
2020-11-05,California,San Diego,Chula Vista,Southwestern College,10,yes,944576,,,,
2020-11-05,California,Santa Clara,Stanford,Stanford University,165,yes,944576,Completely Open,Thanksgiving,37.437516,-122.165747
2020-11-05,California,San Joaquin,Stockton,Teachers College of San Joaquin,,yes,944576,,,,
2020-11-05,California,Alameda,Berkeley,"University of California, Berkeley",238,yes,944576,Completely Closed,Fully Remote,37.869058,-122.270455
2020-11-05,California,Yolo,Davis,"University of California, Davis",96,yes,944576,Completely Open,Post Finals,38.546421,-121.745384
2020-11-05,California,San Francisco,San Francisco,"University of California, Hastings College of Law",5,yes,944576,,,,
2020-11-05,California,Orange,Irvine,"University of California, Irvine",119,yes,944576,Completely Open,Post Finals,33.685908,-117.824719
2020-11-05,California,Los Angeles,Los Angeles,"University of California, Los Angeles",251,yes,944576,Completely Closed,Fully Remote,34.052238,-118.243344
2020-11-05,California,Merced,Merced,"University of California, Merced",22,yes,944576,Hybrid,Thanksgiving,37.306968,-120.481971
2020-11-05,California,Riverside,Riverside,"University of California, Riverside",80,yes,944576,Completely Closed,Fully Remote,41.826646,-87.818956
2020-11-05,California,San Diego,San Diego,"University of California, San Diego",384,yes,944576,Completely Open,Post Finals,32.71576,-117.163817
2020-11-05,California,San Francisco,San Francisco,"University of California, San Francisco",263,yes,944576,,,,
2020-11-05,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara",33,yes,944576,Hybrid,Post Finals,34.420867,-119.698342
2020-11-05,California,Santa Cruz,Santa Cruz,"University of California, Santa Cruz",20,yes,944576,Hybrid,Thanksgiving,36.97414,-122.028795
2020-11-05,California,Los Angeles,La Verne,University of La Verne,0,yes,944576,,,,
2020-11-05,California,San Bernardino,Redlands,University of Redlands,9,yes,944576,,,,
2020-11-05,California,San Diego,San Diego,University of San Diego,175,yes,944576,Completely Closed,Fully Remote,32.71576,-117.163817
2020-11-05,California,San Francisco,San Francisco,University of San Francisco,9,yes,944576,,,,
2020-11-05,California,Los Angeles,Los Angeles,University of Southern California,556,yes,944576,Completely Closed,Fully Remote,34.052238,-118.243344
2020-11-05,California,San Joaquin,Stockton,University of the Pacific,10,yes,944576,,,,
2020-11-05,California,Santa Barbara,Santa Barbara,Westmont College,8,yes,944576,,,,
2020-11-05,California,Los Angeles,Whittier,Whittier College,2,yes,944576,,,,
2020-11-05,Colorado,Alamosa,Alamosa,Adams State University,17,yes,117637,,,,
2020-11-05,Colorado,Arapahoe,Littleton,Arapahoe Community College,29,yes,117637,,,,
2020-11-05,Colorado,Jefferson,Lakewood,Colorado Christian University,25,yes,117637,,,,
2020-11-05,Colorado,El Paso,Colorado Springs,Colorado College,18,yes,117637,,,,
2020-11-05,Colorado,Mesa,Grand Junction,Colorado Mesa University,164,yes,117637,,,,
2020-11-05,Colorado,Garfield,Glenwood Springs,Colorado Mountain College Glenwood Springs,10,yes,117637,,,,
2020-11-05,Colorado,Jefferson,Golden,Colorado School of Mines,109,yes,117637,Completely Open,Thanksgiving,39.749672,-105.216019
2020-11-05,Colorado,Larimer,Fort Collins,Colorado State University,727,yes,117637,,,,
2020-11-05,Colorado,Pueblo,Pueblo,Colorado State University-Pueblo,54,yes,117637,,,,
2020-11-05,Colorado,Denver,Denver,Community College of Denver,21,yes,117637,,,,
2020-11-05,Colorado,La Plata,Durango,Fort Lewis College,42,yes,117637,,,,
2020-11-05,Colorado,Adams,Westminster,Front Range Community College,19,yes,117637,,,,
2020-11-05,Colorado,Denver,Denver,Johnson & Wales University-Denver,1,yes,117637,,,,
2020-11-05,Colorado,Denver,Denver,Metropolitan State University of Denver,50,yes,117637,,,,
2020-11-05,Colorado,Morgan,Fort Morgan,Morgan Community College,6,yes,117637,,,,
2020-11-05,Colorado,El Paso,Colorado Springs,Pikes Peak Community College,40,yes,117637,,,,
2020-11-05,Colorado,Pueblo,Pueblo,Pueblo Community College,5,yes,117637,,,,
2020-11-05,Colorado,Jefferson,Lakewood,Red Rocks Community College,,yes,117637,,,,
2020-11-05,Colorado,Denver,Denver,Regis University,101,yes,117637,,,,
2020-11-05,Colorado,Las Animas,Trinidad,Trinidad State Junior College,4,yes,117637,,,,
2020-11-05,Colorado,El Paso,Air Force Academy,United States Air Force Academy,2,yes,117637,,,,
2020-11-05,Colorado,Boulder,Boulder,University of Colorado Boulder,1943,yes,117637,,,,
2020-11-05,Colorado,El Paso,Colorado Springs,University of Colorado Colorado Springs,55,yes,117637,,,,
2020-11-05,Colorado,Adams,Aurora,University of Colorado Denver and Anschutz Medical Campus,94,yes,117637,,,,
2020-11-05,Colorado,Denver,Denver,University of Denver,289,yes,117637,Completely Open,Thanksgiving,39.738453,-104.984853
2020-11-05,Colorado,Weld,Greeley,University of Northern Colorado,99,yes,117637,,,,
2020-11-05,Colorado,Gunnison,Gunnison,Western Colorado University,13,yes,117637,,,,
2020-11-05,Connecticut,New Haven,New Haven,Albertus Magnus College,4,yes,77060,,,,
2020-11-05,Connecticut,Hartford,New Britain,Central Connecticut State University,99,yes,77060,,,,
2020-11-05,Connecticut,New London,New London,Connecticut College,30,yes,77060,,,,
2020-11-05,Connecticut,Windham,Windham,Eastern Connecticut State University,52,yes,77060,,,,
2020-11-05,Connecticut,Fairfield,Fairfield,Fairfield University,359,yes,77060,,,,
2020-11-05,Connecticut,New London,New London,Mitchell College,3,yes,77060,,,,
2020-11-05,Connecticut,New Haven,Waterbury,Post University,0,yes,77060,,,,
2020-11-05,Connecticut,New Haven,Hamden,Quinnipiac University,56,yes,77060,,,,
2020-11-05,Connecticut,Fairfield,Fairfield,Sacred Heart University,425,yes,77060,,,,
2020-11-05,Connecticut,New Haven,New Haven,Southern Connecticut State University,59,yes,77060,,,,
2020-11-05,Connecticut,Hartford,Hartford,Trinity College,90,yes,77060,,,,
2020-11-05,Connecticut,Hartford,Farmington,Tunxis Community College,4,yes,77060,,,,
2020-11-05,Connecticut,New London,New London,United States Coast Guard Academy,17,yes,77060,,,,
2020-11-05,Connecticut,Fairfield,Bridgeport,University of Bridgeport,17,yes,77060,,,,
2020-11-05,Connecticut,Tolland,Storrs,University of Connecticut,414,yes,77060,Completely Open,Early,41.801124,-72.240997
2020-11-05,Connecticut,Hartford,West Hartford,University of Hartford,64,yes,77060,,,,
2020-11-05,Connecticut,New Haven,West Haven,University of New Haven,190,yes,77060,,,,
2020-11-05,Connecticut,Hartford,West Hartford,University of Saint Joseph,3,yes,77060,,,,
2020-11-05,Connecticut,Middlesex,Middletown,Wesleyan University,11,yes,77060,,,,
2020-11-05,Connecticut,Fairfield,Danbury,Western Connecticut State University,30,yes,77060,,,,
2020-11-05,Connecticut,New Haven,New Haven,Yale University,244,yes,77060,Completely Open,Post Finals,41.308252,-72.924161
2020-11-05,Delaware,Kent,Dover,Delaware State University,77,yes,25753,,,,
2020-11-05,Delaware,Kent,Dover,Delaware Technical Community College Dover,7,yes,25753,,,,
2020-11-05,Delaware,Sussex,Georgetown,Delaware Technical Community College Georgetown,45,yes,25753,,,,
2020-11-05,Delaware,New Castle,Stanton,Delaware Technical Community College Stanton,20,yes,25753,,,,
2020-11-05,Delaware,New Castle,Wilmington,Goldey-Beacom College,0,yes,25753,,,,
2020-11-05,Delaware,New Castle,Newark,University of Delaware,482,yes,25753,,,,
2020-11-05,Delaware,Kent,Dover,Wesley College,15,yes,25753,,,,
2020-11-05,Delaware,New Castle,New Castle,Wilmington University,,yes,25753,,,,
2020-11-05,Florida,Orange,Orlando,AdventHealth University,2,no,816376,,,,
2020-11-05,Florida,Pinellas,Largo,American Institute of Beauty,1,no,816376,,,,
2020-11-05,Florida,Broward,Coconut Creek,Atlantic Technical College,1,no,816376,,,,
2020-11-05,Florida,Collier,Ave Maria,Ave Maria University,30,no,816376,,,,
2020-11-05,Florida,Miami-Dade,Miami,Barry University,1,no,816376,,,,
2020-11-05,Florida,Volusia,Daytona Beach,Bethune-Cookman University,6,no,816376,,,,
2020-11-05,Florida,Broward,Fort Lauderdale,Broward College,49,no,816376,,,,
2020-11-05,Florida,Charlotte,Port Charlotte,Charlotte Technical College,,no,816376,,,,
2020-11-05,Florida,Jackson,Marianna,Chipola College,5,no,816376,,,,
2020-11-05,Florida,Alachua,Gainesville,City College at Gainesville,1,no,816376,,,,
2020-11-05,Florida,Marion,Ocala,College of Central Florida,50,no,816376,,,,
2020-11-05,Florida,Volusia,Daytona Beach,Daytona State College,92,no,816376,,,,
2020-11-05,Florida,Brevard,Cocoa,Eastern Florida State College,12,no,816376,,,,
2020-11-05,Florida,Pinellas,Saint Petersburg,Eckerd College,6,no,816376,,,,
2020-11-05,Florida,Duval,Jacksonville,Edward Waters College,10,no,816376,,,,
2020-11-05,Florida,Volusia,Daytona Beach,Embry-Riddle Aeronautical University at Daytona Beach,127,no,816376,,,,
2020-11-05,Florida,St. Johns,St. Augustine,Flagler College,65,no,816376,,,,
2020-11-05,Florida,Leon,Tallahassee,Florida A&M University,112,no,816376,,,,
2020-11-05,Florida,Palm Beach,Boca Raton,Florida Atlantic University,310,no,816376,,,,
2020-11-05,Florida,Hillsborough,Tampa,Florida Career College at Tampa,1,no,816376,,,,
2020-11-05,Florida,Hillsborough,Temple Terrace,Florida College,54,no,816376,,,,
2020-11-05,Florida,Columbia,Lake City,Florida Gateway College,,no,816376,,,,
2020-11-05,Florida,Lee,Fort Myers,Florida Gulf Coast University,380,no,816376,,,,
2020-11-05,Florida,Orange,Orlando,Florida Institute of Recording Sound and Technology,1,no,816376,,,,
2020-11-05,Florida,Brevard,Melbourne,Florida Institute of Technology,75,no,816376,,,,
2020-11-05,Florida,Miami-Dade,Miami,Florida International University,109,no,816376,,,,
2020-11-05,Florida,Miami-Dade,Miami Gardens,Florida Memorial University,113,no,816376,,,,
2020-11-05,Florida,Miami-Dade,Hialeah,Florida National University,,no,816376,,,,
2020-11-05,Florida,Polk,Lakeland,Florida Polytechnic University,10,no,816376,,,,
2020-11-05,Florida,Lee,Fort Myers,Florida SouthWestern State College,22,no,816376,,,,
2020-11-05,Florida,Polk,Lakeland,Florida Southern College,67,no,816376,,,,
2020-11-05,Florida,Duval,Jacksonville,Florida State College at Jacksonville,27,no,816376,,,,
2020-11-05,Florida,Leon,Tallahassee,Florida State University,1738,no,816376,Completely Open,Post Finals,30.440741,-84.278328
2020-11-05,Florida,Lee,Fort Myers,Fort Myers Technical College,2,no,816376,,,,
2020-11-05,Florida,St. Lucie,Port Saint Lucie,Fortis Institute at Port Saint Lucie,1,no,816376,,,,
2020-11-05,Florida,Escambia,Pensacola,George Stone Technical College,1,no,816376,,,,
2020-11-05,Florida,Bay,Panama City,Gulf Coast State College,54,no,816376,,,,
2020-11-05,Florida,Orange,Orlando,Gwinnett Institute,1,no,816376,,,,
2020-11-05,Florida,Palm Beach,West Palm Beach,HCI College,1,no,816376,,,,
2020-11-05,Florida,Broward,Fort Lauderdale,HCI College at Fort Lauderdale,,no,816376,,,,
2020-11-05,Florida,Hillsborough,Tampa,Hillsborough Community College,87,no,816376,,,,
2020-11-05,Florida,Collier,Immokalee,Immokalee Technical College,3,no,816376,,,,
2020-11-05,Florida,St. Lucie,Fort Pierce,Indian River State College,31,no,816376,,,,
2020-11-05,Florida,Duval,Jacksonville,Jacksonville University,51,no,816376,,,,
2020-11-05,Florida,Miami-Dade,North Miami,Johnson & Wales University-North Miami,0,no,816376,,,,
2020-11-05,Florida,Lee,Fort Myers,Keiser University at Fort Myers,1,no,816376,,,,
2020-11-05,Florida,Duval,Jacksonville,Keiser University at Jacksonville,1,no,816376,,,,
2020-11-05,Florida,Polk,Lakeland,Keiser University at Lakeland,2,no,816376,,,,
2020-11-05,Florida,Brevard,Melbourne,Keiser University at Melbourne,3,no,816376,,,,
2020-11-05,Florida,Duval,Sarasota,Keiser University at Sarasota,1,no,816376,,,,
2020-11-05,Florida,Leon,Tallahassee,Keiser University at Tallahassee,1,no,816376,,,,
2020-11-05,Florida,Palm Beach,West Palm Beach,Keiser University at West Palm Beach,3,no,816376,,,,
2020-11-05,Florida,Lake,Leesburg,Lake-Sumter State College,0,no,816376,,,,
2020-11-05,Florida,Leon,Tallahassee,Lively Technical College,2,no,816376,,,,
2020-11-05,Florida,Collier,Naples,Lorenzo Walker Technical College,0,no,816376,,,,
2020-11-05,Florida,Palm Beach,Boca Raton,Lynn University,49,no,816376,,,,
2020-11-05,Florida,Sarasota,Sarasota,Meridian College,1,no,816376,,,,
2020-11-05,Florida,Miami-Dade,Miami,Miami Dade College,18,no,816376,,,,
2020-11-05,Florida,Sarasota,Sarasota,New College of Florida,6,no,816376,,,,
2020-11-05,Florida,Madison,Madison,North Florida College,14,no,816376,,,,
2020-11-05,Florida,Okaloosa,Niceville,Northwest Florida State College,36,no,816376,,,,
2020-11-05,Florida,Broward,Fort Lauderdale,Nova Southeastern University,15,no,816376,,,,
2020-11-05,Florida,Palm Beach,West Palm Beach,Palm Beach Atlantic University,35,no,816376,,,,
2020-11-05,Florida,Palm Beach,Lake Worth,Palm Beach State College,48,no,816376,,,,
2020-11-05,Florida,Pasco,New Port Richey,Pasco-Hernando State College,44,no,816376,,,,
2020-11-05,Florida,Duval,Jacksonville,Paul Mitchell the School-Jacksonville,,no,816376,,,,
2020-11-05,Florida,Escambia,Pensacola,Pensacola State College,37,no,816376,,,,
2020-11-05,Florida,Polk,Winter Haven,Polk State College,40,no,816376,,,,
2020-11-05,Florida,Lee,Fort Myers,Rasmussen College at Fort Myers,1,no,816376,,,,
2020-11-05,Florida,Orange,Winter Park,Rollins College,40,no,816376,,,,
2020-11-05,Florida,Pasco,Saint Leo,Saint Leo University,41,no,816376,,,,
2020-11-05,Florida,Alachua,Gainesville,Santa Fe College,25,no,816376,,,,
2020-11-05,Florida,Seminole,Sanford,Seminole State College of Florida,24,no,816376,,,,
2020-11-05,Florida,Highlands,Avon Park,South Florida State College,37,no,816376,,,,
2020-11-05,Florida,Palm Beach,West Palm Beach,Southeastern College at West Palm Beach,1,no,816376,,,,
2020-11-05,Florida,Polk,Lakeland,Southeastern University,44,no,816376,,,,
2020-11-05,Florida,Putnam,Palatka,St. Johns River State College,17,no,816376,,,,
2020-11-05,Florida,Pinellas,St. Petersburg,St. Petersburg College,51,no,816376,,,,
2020-11-05,Florida,Miami-Dade,Miami Gardens,St. Thomas University,5,no,816376,,,,
2020-11-05,Florida,Manatee,Bradenton,"State College of Florida, Manatee-Sarasota",60,no,816376,,,,
2020-11-05,Florida,Volusia,DeLand,Stetson University,149,no,816376,,,,
2020-11-05,Florida,Broward,Fort Lauderdale,Strayer University at Fort Lauderdale,,no,816376,,,,
2020-11-05,Florida,Leon,Tallahassee,Tallahassee Community College,109,no,816376,,,,
2020-11-05,Florida,Monroe,Key West,The College of the Florida Keys,6,no,816376,,,,
2020-11-05,Florida,Orange,Orlando,University of Central Florida,1834,no,816376,,,,
2020-11-05,Florida,Alachua,Gainesville,University of Florida,4461,no,816376,Completely Open,Post Finals,29.651958,-82.325024
2020-11-05,Florida,Broward,Lauderhill,University of Fort Lauderdale,1,no,816376,,,,
2020-11-05,Florida,Miami-Dade,Miami,University of Miami,746,no,816376,Completely Open,Thanksgiving,25.775084,-80.194702
2020-11-05,Florida,Duval,Jacksonville,University of North Florida,227,no,816376,,,,
2020-11-05,Florida,Hillsborough,Tampa,University of South Florida,770,no,816376,,,,
2020-11-05,Florida,Sarasota,Sarasota,University of South Florida Sarasota-Manatee,11,no,816376,,,,
2020-11-05,Florida,Pinellas,St. Petersburg,"University of South Florida, St. Petersburg",22,no,816376,,,,
2020-11-05,Florida,Hillsborough,Tampa,University of Tampa,704,no,816376,,,,
2020-11-05,Florida,Escambia,Pensacola,University of West Florida,147,no,816376,,,,
2020-11-05,Florida,Orange,Orlando,Valencia College,41,no,816376,,,,
